,autovalores
"('848.1',)",58511.6531065019
"('846.3',)",47546.16573271989
"('852r.2',)",40296.48288971068
"('852r.3',)",32833.559978724086
"('838.2',)",18216.010878608326
"('890.3',)",17801.47110348658
"('890.1',)",15945.734981870044
"('890.2',)",15146.343871115203
"('852.1',)",12546.210929560044
"('848.3',)",8771.737719758115
"('852r.1',)",8042.333956290061
"('848.2',)",5503.714126679284
"('856.2',)",4896.202752032484
"('864.1',)",4722.096148144176
"('852.2',)",4115.740090301383
"('852.3',)",3700.4507981258726
"('888.1',)",3547.714183877624
"('846.2',)",3077.812410085031
"('846.1',)",2955.030411171517
"('888.2',)",2715.050421783521
"('844.3',)",2607.893320567286
"('888.3',)",2479.972168406098
"('844.2',)",2281.261025999726
"('844.1',)",2002.185684810722
"('862.3',)",1950.0331081360848
"('862.2',)",1888.3855564737214
"('862.1',)",1828.0349219453808
"('840.3',)",1435.111105204825
"('840.2',)",1370.459123370791
"('840.1',)",1335.4796578080318
"('836.3',)",1196.9776389911592
"('836.1',)",1019.1035303676065
"('836.2',)",961.1521950419643
"('842.3',)",833.7379867757002
"('842.2',)",587.7837422725958
"('860.3',)",569.8645443605218
"('834.1',)",551.260270445976
"('842.1',)",530.0896520632773
"('834.2',)",491.9830303311369
"('860.2',)",467.1505605135015
"('860.1',)",462.8141792500587
"('834.3',)",435.0450289659786
"('858.2',)",403.7166412264996
"('858.3',)",402.5994195992271
"('858.1',)",386.6870191948013
"('832.3',)",364.50315817001933
"('832.2',)",347.4119750917673
"('830.3',)",275.33308126107875
"('854.1',)",270.620904271956
"('830.1',)",255.4455198547925
"('832.1',)",248.8909875796718
"('830.2',)",229.8097423999142
"('854.2',)",226.75030403616725
"('854.3',)",226.33232288919234
"('828.3',)",178.3711218547668
"('826.2',)",172.40268302179518
"('828.2',)",152.94039650373182
"('822.1',)",139.80118682175817
"('828.1',)",135.88983040841848
"('820.1',)",112.67316925759876
"('824.3',)",109.45440698905739
"('824.2',)",97.5591773289673
"('816.3',)",87.99313105827157
"('818.1',)",75.11263999546276
"('824.1',)",74.45138000750426
"('816.2',)",72.42730451181095
"('814r.1',)",68.84497237471504
"('816.1',)",67.76374180423721
"('814r.3',)",63.452584164213235
"('850.2',)",61.25514164867589
"('850.1',)",59.62491967308653
"('850.3',)",59.13120733465545
"('812.3',)",49.90572813739718
"('812.2',)",48.73131635213002
"('814.2',)",46.43161143701699
"('812.1',)",43.006088099036894
"('814.3',)",42.199281668841536
"('814r.2',)",41.808427479127666
"('814.1',)",40.22210330578399
"('808.1',)",30.155364641053165
"('810.2',)",29.439706197469338
"('808.3',)",28.413965225061418
"('806.3',)",26.195653320600677
"('808.2',)",25.930468907680808
"('806.2',)",20.800128841453642
"('802.3',)",20.28601546271034
"('806.1',)",20.13662671199192
"('802.1',)",12.897214135172746
"('802.2',)",12.509162270648197
"('800.3',)",1.163629474401859
"('sourcebus.3',)",1.1546249398912092
"('800.2',)",0.8219453177109868
"('sourcebus.2',)",0.815625346403996
"('800.1',)",0.5093870811332571
"('sourcebus.1',)",0.5054622427137162
