,autovalores
"('sourcebus.1',)",0.0062786714829728175
"('sourcebus.2',)",0.008196980506150585
"('sourcebus.3',)",0.006327372502055673
"('800.1',)",0.026002787049464692
"('800.2',)",0.008261037021147725
"('800.3',)",0.02620720731985828
"('802.1',)",0.15569424020844777
"('802.2',)",0.1602735159833754
"('802.3',)",0.28507907411270345
"('806.1',)",0.2901938042945448
"('806.2',)",0.2502236698603073
"('806.3',)",0.34600188556174116
"('808.1',)",0.20930083218026957
"('808.2',)",0.2033210641226546
"('808.3',)",0.3335795277762959
"('810.2',)",0.32577800836601223
"('812.1',)",0.32240098104196413
"('812.2',)",0.5079349337338148
"('812.3',)",0.42543148274687154
"('814.1',)",0.4210185971546478
"('814.2',)",1.134419152750504
"('814.3',)",0.6640288699011924
"('814r.1',)",0.6427284996340495
"('814r.2',)",0.6653459083201706
"('814r.3',)",0.9397580145632628
"('850.1',)",0.7684876098069552
"('850.2',)",0.8566642118977941
"('850.3',)",1.0035796612119454
"('816.1',)",1.3985018695958193
"('816.2',)",1.5137800596935802
"('816.3',)",1.1199782822966218
"('818.1',)",1.6873928018318285
"('824.1',)",1.3479226474791182
"('824.2',)",1.3384079516840262
"('824.3',)",1.447234260166445
"('820.1',)",1.4200917078952322
"('822.1',)",1.9689380841410846
"('826.2',)",1.8542862481609235
"('828.1',)",2.3862665745068283
"('828.2',)",2.3351920963398105
"('828.3',)",2.3228176095145407
"('830.1',)",2.7406130852272415
"('830.2',)",2.846962161738871
"('830.3',)",2.558055229136669
"('854.1',)",3.097007006581434
"('854.2',)",3.550022477006397
"('854.3',)",3.845439364503502
"('832.1',)",4.90054525233873
"('832.2',)",4.1897183497271975
"('832.3',)",3.747914638609942
"('858.1',)",4.3116698582308235
"('858.2',)",6.1097507584153155
"('858.3',)",5.804930806878094
"('834.1',)",5.891489233915998
"('834.2',)",6.77503693944672
"('834.3',)",7.287681120736725
"('860.1',)",12.608594319406986
"('860.2',)",9.628699563871104
"('860.3',)",9.409384149201312
"('842.1',)",9.89089679984674
"('842.2',)",14.074098404920367
"('842.3',)",14.870472445007435
"('836.1',)",15.290904385752835
"('836.2',)",17.688416694063353
"('836.3',)",18.421239669156442
"('840.1',)",20.882954580239666
"('840.2',)",22.21663699590188
"('840.3',)",19.86874420537346
"('862.1',)",23.90558142895687
"('862.2',)",25.823935772852728
"('862.3',)",28.4435051960092
"('844.1',)",29.80123873971796
"('844.2',)",37.99368616741426
"('844.3',)",32.78667916606586
"('846.1',)",45.800503157254255
"('846.2',)",277.2734668630111
"('846.3',)",55.44160406011476
"('848.1',)",61.658392416003075
"('848.2',)",51.65110903249935
"('848.3',)",51.48012259874235
"('852r.1',)",94.86394563695902
"('852r.2',)",165.32287590967834
"('852r.3',)",198.04629834502114
"('888.1',)",247.15038181071682
"('888.2',)",1516.975215407342
"('888.3',)",135.28766902272147
"('856.2',)",465.01016259763213
"('852.1',)",4414.536556281862
"('852.2',)",5035.971414272198
"('852.3',)",476.0110933769736
"('864.1',)",11782.3024293986
"('838.2',)",72.66407720556977
"('890.1',)",69.33387276813345
"('890.2',)",70.74661995468077
"('890.3',)",111.99298630189647
