,autovalores
"('852r.2',)",48424.56811665442
"('852.3',)",36630.92823440903
"('852r.3',)",33775.50066074724
"('888.2',)",29414.175545548907
"('890.2',)",16137.420299968595
"('890.3',)",16027.834649299732
"('852.2',)",14280.081481568111
"('890.1',)",10997.366867443265
"('888.1',)",9474.385018418565
"('848.2',)",6352.597606162579
"('848.3',)",6042.148750682715
"('852r.1',)",4160.290560076464
"('852.1',)",3767.979401414728
"('856.2',)",3592.363075384511
"('864.1',)",3172.8997821108214
"('838.2',)",3085.6331755379465
"('888.3',)",2689.355010685166
"('848.1',)",2426.0696139864854
"('846.2',)",2217.6580297703867
"('846.3',)",2055.618395795103
"('846.1',)",1976.7420870888511
"('844.3',)",1863.1005339606127
"('844.2',)",1772.390267360206
"('844.1',)",1472.3383173082889
"('862.3',)",1399.1456440334068
"('862.2',)",1364.978613587581
"('862.1',)",1327.642398406677
"('840.3',)",1139.2568876263017
"('840.2',)",1095.2644348887316
"('840.1',)",1028.0112862567141
"('836.3',)",984.4959766893174
"('836.2',)",861.837330770769
"('836.1',)",701.3679509117982
"('842.3',)",607.7819625105694
"('860.2',)",466.9127050282073
"('834.3',)",458.42248734919576
"('842.2',)",430.4915199127125
"('860.3',)",397.86552636041785
"('842.1',)",371.58570178031505
"('860.1',)",353.58609327187213
"('834.2',)",353.17447811153255
"('834.1',)",328.8928559831103
"('858.3',)",314.43579859293095
"('832.2',)",297.4778780208896
"('858.2',)",278.7745482939195
"('858.1',)",275.6145128711597
"('832.3',)",260.02655215231175
"('854.2',)",218.05973377962675
"('830.2',)",195.6927020172968
"('832.1',)",184.15476297186333
"('830.1',)",181.52603564259365
"('854.3',)",179.5701868398193
"('854.1',)",178.97846820042142
"('828.3',)",163.52022894842372
"('830.3',)",128.25499248078177
"('820.1',)",122.60694033447056
"('828.1',)",110.40805581285963
"('828.2',)",109.8606270416339
"('826.2',)",97.49419016044476
"('822.1',)",95.71203262778678
"('824.1',)",78.54036722451056
"('824.3',)",74.38692564565308
"('824.2',)",73.4570634612612
"('818.1',)",70.02341690422244
"('816.1',)",63.20711437561545
"('816.3',)",58.874659598562104
"('814r.2',)",56.95079029302991
"('816.2',)",56.60447674906817
"('850.3',)",51.894168179742024
"('814r.3',)",45.867347768535154
"('850.1',)",42.4738081710577
"('850.2',)",42.123000112189146
"('812.3',)",35.47962328262168
"('812.2',)",34.62997034711628
"('814.3',)",33.96245955214587
"('814.2',)",33.07981287748761
"('808.2',)",32.954768082773086
"('814.1',)",30.072595108175683
"('814r.1',)",29.784592841336334
"('808.1',)",22.224551067803077
"('812.1',)",22.00494655957455
"('806.3',)",21.755191579545112
"('810.2',)",20.96282992017179
"('808.3',)",20.249487678076154
"('802.3',)",17.195330040585393
"('806.1',)",14.81424510085611
"('806.2',)",14.357245483832918
"('802.2',)",10.944119068369588
"('802.1',)",10.611821879018914
"('800.3',)",0.828273708461616
"('sourcebus.3',)",0.8218644042647614
"('800.2',)",0.5852693702233969
"('sourcebus.2',)",0.5807702676361708
"('800.1',)",0.43221804320154067
"('sourcebus.1',)",0.4288855462942895
