,autovalores
"('sourcebus.1',)",0.17717513575777205
"('sourcebus.2',)",0.22961277645045244
"('sourcebus.3',)",0.26328440015737714
"('800.1',)",0.17854998836390623
"('800.2',)",0.23140081541817337
"('800.3',)",0.265333445715954
"('802.1',)",4.382648176678334
"('802.2',)",4.521132075734717
"('802.3',)",6.902796422642836
"('806.1',)",10.586387826545105
"('806.2',)",10.824377046858745
"('806.3',)",5.703147209390065
"('808.1',)",5.860925442935199
"('808.2',)",6.720066357097396
"('808.3',)",6.4891538689471995
"('810.2',)",11.686169658046023
"('812.1',)",9.221008484607099
"('812.2',)",9.178181573683936
"('812.3',)",10.385295818238985
"('814.1',)",9.09269954434615
"('814.2',)",13.984994908419948
"('814.3',)",11.926184394423544
"('814r.1',)",13.609711794765094
"('814r.2',)",11.78773535202574
"('814r.3',)",13.513364621947696
"('850.1',)",18.869911631502497
"('850.2',)",20.206108763578378
"('850.3',)",30.824324602641262
"('816.1',)",37.75491186981662
"('816.2',)",21.42670061442993
"('816.3',)",23.67892195037672
"('818.1',)",25.432324199780492
"('824.1',)",28.281838144868757
"('824.2',)",31.253919112391095
"('824.3',)",31.33542252215539
"('820.1',)",35.78477841041159
"('822.1',)",50.3265794074235
"('826.2',)",46.91882022736705
"('828.1',)",55.56855760390257
"('828.2',)",39.76959151753489
"('828.3',)",60.12927985548716
"('830.1',)",51.576011709221156
"('830.2',)",58.928720911272045
"('830.3',)",65.91700845592904
"('854.1',)",76.8796432295821
"('854.2',)",75.28450644158917
"('854.3',)",68.83066951089121
"('832.1',)",81.41107274642819
"('832.2',)",97.20796603205395
"('832.3',)",97.90688492104225
"('858.1',)",86.89116030364593
"('858.2',)",100.79096326646909
"('858.3',)",112.72730983968658
"('834.1',)",103.71450995130787
"('834.2',)",117.36012096432981
"('834.3',)",134.99797318546976
"('860.1',)",148.27151379275568
"('860.2',)",183.91392635856033
"('860.3',)",218.35865814017367
"('842.1',)",243.79144307577914
"('842.2',)",205.93280071222708
"('842.3',)",207.1281763395464
"('836.1',)",254.5138732088497
"('836.2',)",316.2572156132466
"('836.3',)",386.54930307521954
"('840.1',)",430.4291054941618
"('840.2',)",456.9280881441635
"('840.3',)",462.7030440360957
"('862.1',)",464.90571316827226
"('862.2',)",482.423918426202
"('862.3',)",542.2289544547488
"('844.1',)",657.1121080080052
"('844.2',)",570.6105435286643
"('844.3',)",594.1605090300285
"('846.1',)",736.9364024776789
"('846.2',)",722.9799137849294
"('846.3',)",853.9692870179065
"('848.1',)",1175.8458829547662
"('848.2',)",984.3797834959752
"('848.3',)",1766.3904735983022
"('852r.1',)",1008.9955598968546
"('852r.2',)",1997.2010938594442
"('852r.3',)",1357.4310347392181
"('888.1',)",2107.27077620282
"('888.2',)",3371.873876829994
"('888.3',)",3509.00900024436
"('856.2',)",20548.461018236372
"('852.1',)",25822.746578720344
"('852.2',)",1314.4154968192581
"('852.3',)",10333.379657285872
"('864.1',)",8224.69495616762
"('838.2',)",9739.712285489954
"('890.1',)",30140.41451445352
"('890.2',)",10671.762900703527
"('890.3',)",2324.8983595463874
