,autovalores
"('sourcebus.1',)",0.43563614178206367
"('sourcebus.2',)",0.5994416366917555
"('sourcebus.3',)",0.848351174343653
"('800.1',)",0.4390208263048648
"('800.2',)",0.6040855380299793
"('800.3',)",0.8549670633739072
"('802.1',)",10.779168908273908
"('802.2',)",11.116298440832235
"('802.3',)",17.466600512320735
"('806.1',)",14.8169549049459
"('806.2',)",15.290228817024364
"('806.3',)",22.431458302148446
"('808.1',)",22.57473312274858
"('808.2',)",33.819834063073785
"('808.3',)",35.751958530199694
"('810.2',)",36.627108928060366
"('812.1',)",20.90007215789101
"('812.2',)",21.6377878753867
"('812.3',)",22.351047660286376
"('814.1',)",34.520779486423685
"('814.2',)",34.141630947247094
"('814.3',)",31.037010187875484
"('814r.1',)",30.740901016212586
"('814r.2',)",57.93941722236525
"('814r.3',)",47.27349735090493
"('850.1',)",43.83996007072127
"('850.2',)",43.47778763182794
"('850.3',)",52.72178858683789
"('816.1',)",65.1961226970406
"('816.2',)",57.6723449645292
"('816.3',)",59.95254237234719
"('818.1',)",126.5741362580951
"('824.1',)",81.01066025677805
"('824.2',)",72.22088959208534
"('824.3',)",74.46554469762602
"('820.1',)",73.56473308456597
"('822.1',)",112.88895267665346
"('826.2',)",100.53844414423476
"('828.1',)",97.24171376649551
"('828.2',)",168.80464414723082
"('828.3',)",113.31876955286836
"('830.1',)",132.27378969337795
"('830.2',)",222.59160028996365
"('830.3',)",202.0178113491849
"('854.1',)",187.41540218592024
"('854.2',)",182.99349140648243
"('854.3',)",187.8836335396303
"('832.1',)",185.1543665971775
"('832.2',)",268.314249764367
"('832.3',)",306.20704182288813
"('858.1',)",283.42895082687414
"('858.2',)",286.09250072225626
"('858.3',)",321.8554096562619
"('834.1',)",339.5584237150563
"('834.2',)",364.2941973717804
"('834.3',)",363.17943428296
"('860.1',)",475.85004508318804
"('860.2',)",466.3370562438431
"('860.3',)",377.17002978520287
"('842.1',)",408.17696207241937
"('842.2',)",442.8624882735729
"('842.3',)",625.9595339644321
"('836.1',)",722.2889922255101
"('836.2',)",875.6471519795755
"('836.3',)",1004.6340793316645
"('840.1',)",1058.3585158475273
"('840.2',)",1119.3800143122712
"('840.3',)",1156.8746602543108
"('862.1',)",1367.6280961192106
"('862.2',)",1407.2417842028578
"('862.3',)",1443.0137309844529
"('844.1',)",1515.8932800637306
"('844.2',)",1904.6182256545349
"('844.3',)",1828.5845292227448
"('846.1',)",2028.2972618977578
"('846.2',)",2285.48683306218
"('846.3',)",2474.9539433375553
"('848.1',)",6548.578317019703
"('848.2',)",6208.2588782143785
"('848.3',)",49288.21599719426
"('852r.1',)",4268.80950490012
"('852r.2',)",34871.989368810086
"('852r.3',)",2764.918171235274
"('888.1',)",9732.554262491543
"('888.2',)",29724.97911463203
"('888.3',)",2106.9386618428452
"('856.2',)",3690.612867780912
"('852.1',)",3242.102253563325
"('852.2',)",14424.898761314462
"('852.3',)",36935.182973546594
"('864.1',)",3151.8908343081666
"('838.2',)",3844.9627273671645
"('890.1',)",16322.171279051949
"('890.2',)",11341.528887402093
"('890.3',)",16179.203111206287
