,autovalores
"('890.1',)",25470.936908752188
"('888.2',)",18881.650532132004
"('888.1',)",16045.805202532625
"('890.2',)",7000.461113907247
"('852.1',)",4946.73285608737
"('852.2',)",4124.070607640999
"('888.3',)",3964.997494430701
"('852r.3',)",1537.5834728217503
"('856.2',)",1417.0696129436233
"('890.3',)",1283.3315624954557
"('852r.2',)",1084.9517661351922
"('838.2',)",880.7386316179495
"('848.3',)",778.1450142816642
"('848.2',)",709.7890200366899
"('848.1',)",627.2732691067974
"('846.3',)",514.7775341124637
"('852.3',)",434.7650246045164
"('864.1',)",433.30387473596255
"('846.2',)",395.3249024525203
"('846.1',)",349.68420057877563
"('844.3',)",330.9804606435723
"('862.3',)",301.82364836563545
"('844.1',)",264.82277700811403
"('852r.1',)",259.2244624685451
"('844.2',)",248.21505849013192
"('862.2',)",231.1921887091773
"('862.1',)",215.9621205280451
"('840.3',)",199.07105410271157
"('840.2',)",191.50532098937836
"('840.1',)",171.40146957278805
"('836.3',)",154.86852497773958
"('842.3',)",142.5143539759324
"('836.2',)",133.1824607740843
"('836.1',)",122.1616528084245
"('842.1',)",122.0160430192124
"('842.2',)",109.80268313226804
"('860.3',)",96.3245309678018
"('860.2',)",83.60651991722344
"('834.2',)",71.4930596029457
"('834.3',)",58.577428555309666
"('860.1',)",57.154216941960094
"('834.1',)",51.06022150831955
"('832.3',)",47.75965345389188
"('858.3',)",47.49257243564868
"('858.1',)",45.33912341316373
"('858.2',)",42.415805416900035
"('832.1',)",38.97638372626987
"('854.1',)",38.66863331807522
"('830.3',)",37.02752159515986
"('832.2',)",34.64737710004864
"('854.3',)",32.387371732407175
"('854.2',)",31.906042097089177
"('830.2',)",30.58616263441673
"('822.1',)",23.292308333767284
"('828.1',)",22.29828943598921
"('830.1',)",21.656367116811523
"('820.1',)",21.343165541919735
"('824.3',)",20.025807891603723
"('828.3',)",19.60966658003394
"('816.3',)",18.086779704656113
"('828.2',)",17.273197279578593
"('826.2',)",15.585841029310203
"('816.1',)",14.467060161187788
"('824.2',)",13.105620774418062
"('818.1',)",12.006427608897395
"('824.1',)",11.730821977013512
"('816.2',)",11.185399861954616
"('850.3',)",9.389639545282874
"('850.2',)",8.41698631517029
"('814r.2',)",7.736817030714834
"('814r.3',)",7.445470237098098
"('850.1',)",7.3860983170804895
"('814.2',)",5.53476039428204
"('814.3',)",5.502438000004426
"('814.1',)",4.985190215235703
"('814r.1',)",4.934152207562345
"('808.2',)",4.721808180824334
"('808.1',)",4.155500473178308
"('806.3',)",4.06343864312376
"('810.2',)",3.925012514062286
"('812.1',)",3.6722267907712185
"('808.3',)",3.583364671131208
"('812.3',)",3.5530954868104647
"('812.2',)",3.5480570027803595
"('802.3',)",2.722720765727404
"('806.1',)",2.453162456004826
"('806.2',)",2.3822016144877773
"('802.2',)",1.7639457292155114
"('802.1',)",1.7120034828414172
"('800.3',)",0.14491579324423756
"('sourcebus.3',)",0.1437961909265459
"('800.2',)",0.09685071847408398
"('sourcebus.2',)",0.09610072164787344
"('800.1',)",0.06965422105223898
"('sourcebus.1',)",0.06911813721695864
