,autovalores
"('848.3',)",50915.450284037586
"('864.1',)",37511.937070481355
"('888.3',)",36976.87349745319
"('888.2',)",30300.9614538901
"('890.1',)",16666.057289753608
"('890.2',)",16460.640789098477
"('852.1',)",14690.787271940326
"('838.2',)",11999.536665141328
"('888.1',)",10221.551228911258
"('848.1',)",6923.258874158862
"('848.2',)",6523.818332693924
"('852r.3',)",4477.357445521053
"('890.3',)",3996.714248887809
"('852.3',)",3876.9919203730487
"('856.2',)",3391.2584021932203
"('852.2',)",3252.3199891935665
"('852r.2',)",2910.4773469950574
"('852r.1',)",2566.1674107915924
"('846.3',)",2414.255083202666
"('846.2',)",2207.5196342247255
"('846.1',)",2127.008648101406
"('844.3',)",1978.835683604458
"('844.2',)",1936.189513371527
"('862.3',)",1598.846643246585
"('844.1',)",1527.2299839021273
"('862.2',)",1488.0920948574312
"('862.1',)",1444.3765975787983
"('840.3',)",1189.878306089051
"('840.2',)",1165.2022930021863
"('840.1',)",1117.6476253528124
"('836.3',)",1040.5622575845532
"('836.2',)",901.4164200534426
"('836.1',)",762.3500730247821
"('842.3',)",660.7588272700108
"('834.2',)",492.5930385476152
"('834.3',)",481.2381742418153
"('842.1',)",466.7703398002046
"('860.3',)",428.0199647160223
"('842.2',)",387.59576380380383
"('860.2',)",385.6104471328157
"('860.1',)",381.2631037834257
"('834.1',)",360.03173315529597
"('858.3',)",335.9106106348766
"('858.1',)",322.82769280017294
"('858.2',)",302.3296419875968
"('832.3',)",295.85094775574765
"('832.2',)",284.18428555323226
"('830.2',)",231.11649555916057
"('830.3',)",214.15386939909138
"('854.1',)",198.72006765283993
"('832.1',)",195.86172108214143
"('854.3',)",194.81611088072844
"('854.2',)",190.58423984322724
"('828.2',)",178.94603389626596
"('830.1',)",139.9765885040628
"('818.1',)",134.18874856726748
"('828.3',)",119.94396712316518
"('822.1',)",117.57459489661312
"('828.1',)",106.42563412893823
"('826.2',)",100.04188301874159
"('824.1',)",85.750101078643
"('824.2',)",76.43881589890945
"('824.3',)",74.60349840674334
"('820.1',)",73.75369422555131
"('816.1',)",69.00661062165085
"('816.3',)",62.036964215318065
"('814r.2',)",59.81207268983578
"('816.2',)",59.60770907223122
"('850.3',)",54.26333495631764
"('814r.3',)",49.97185523528459
"('850.1',)",46.46234887237257
"('850.2',)",46.0783683135692
"('810.2',)",38.830866200940086
"('808.3',)",37.90654104735094
"('814.3',)",36.19062992834921
"('814.2',)",35.54796515993501
"('808.2',)",35.44720047287141
"('814.1',)",32.889369323151186
"('814r.1',)",32.57762812612376
"('806.3',)",23.726023128531832
"('808.1',)",23.22764950498447
"('812.3',)",22.99641623304022
"('812.2',)",22.933531953855294
"('812.1',)",22.148770270375543
"('802.3',)",17.97327549261232
"('806.2',)",16.204469931035426
"('806.1',)",15.699896806840375
"('802.2',)",11.437369490644821
"('802.1',)",11.091165702020245
"('800.3',)",0.9062156522521982
"('sourcebus.3',)",0.8992031475434585
"('800.2',)",0.640228290590738
"('sourcebus.2',)",0.6353062807238082
"('800.1',)",0.45170644900567747
"('sourcebus.1',)",0.4482244254451634
