,autovalores
"('852r.2',)",48169.234094950756
"('856.2',)",36541.159729719446
"('888.1',)",33453.97898575668
"('888.2',)",29321.600038602362
"('890.2',)",16082.608069625177
"('890.3',)",15982.594684371943
"('852.1',)",14236.684509232076
"('890.1',)",10896.293192517107
"('852r.3',)",9398.234843203007
"('848.3',)",6295.029169660705
"('848.2',)",5993.216511684187
"('852r.1',)",4128.528472798874
"('864.1',)",3745.5461622026496
"('852.3',)",3563.528563107497
"('852.2',)",3153.9670226199596
"('838.2',)",3064.0585483614764
"('888.3',)",2667.284131920566
"('848.1',)",2411.481185538805
"('846.2',)",2197.6954105254085
"('846.3',)",2040.7697614027716
"('846.1',)",1961.5810048020194
"('844.3',)",1850.5063566877989
"('844.2',)",1755.9056060984924
"('844.1',)",1459.5222835317127
"('862.3',)",1386.2826887739786
"('862.2',)",1352.5671658207275
"('862.1',)",1315.91853272017
"('840.3',)",1134.0270853318805
"('840.2',)",1088.1541452633573
"('840.1',)",1019.2756640515689
"('836.3',)",978.3173271043245
"('836.2',)",857.7342320700373
"('836.1',)",695.2268710308367
"('842.3',)",602.4451397182083
"('842.1',)",464.26261659031405
"('834.3',)",456.08083337002444
"('842.2',)",426.87846285535795
"('860.3',)",394.8409433838227
"('860.2',)",369.9271387932757
"('860.1',)",350.74897058503024
"('834.2',)",349.9130380412503
"('834.1',)",325.7653451987635
"('858.3',)",312.2476649978841
"('832.2',)",294.90888966728477
"('858.2',)",276.7743074497897
"('858.1',)",273.14902521618
"('832.3',)",257.59451409409786
"('854.2',)",216.71843778792584
"('830.1',)",193.8376462161296
"('832.1',)",183.04691200639843
"('830.2',)",179.79905091517733
"('854.3',)",177.9303144449142
"('854.1',)",177.79286306964
"('828.3',)",161.9704944218865
"('830.3',)",127.07584132609762
"('820.1',)",121.44357536420165
"('822.1',)",109.67514717748595
"('828.2',)",108.84571554055812
"('828.1',)",96.61698476488846
"('826.2',)",95.24135170431835
"('824.1',)",77.81589019419854
"('824.3',)",74.36290327993098
"('824.2',)",73.42416736549431
"('818.1',)",69.3791039920375
"('816.1',)",62.62335178379023
"('816.3',)",58.55954746199437
"('814r.2',)",56.65904524433394
"('816.2',)",56.28328571353465
"('850.3',)",51.64805847310695
"('814r.3',)",45.45503805457223
"('850.1',)",42.073206082393355
"('850.2',)",41.725731319670544
"('812.3',)",35.1432327227519
"('812.2',)",34.301041921261394
"('814.3',)",33.79675929373401
"('814.2',)",32.76796524545131
"('808.2',)",32.69879234001086
"('814.1',)",29.789889131621543
"('814r.1',)",29.504257625051626
"('808.1',)",22.120474556487434
"('812.1',)",21.902087120334627
"('806.3',)",21.556643762401745
"('810.2',)",20.76491854223469
"('808.3',)",20.058705456884503
"('802.3',)",17.11477940124551
"('806.1',)",14.674716739794953
"('806.2',)",14.222486341961371
"('802.2',)",10.892949136615272
"('802.1',)",10.562082597939122
"('800.3',)",0.8204469636954543
"('sourcebus.3',)",0.8140982326135463
"('800.2',)",0.5797537767299784
"('sourcebus.2',)",0.5752971211756781
"('800.1',)",0.4301963387048369
"('sourcebus.1',)",0.4268793495560385
